Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FDI","Foreign Direct Investment (FDI)","204","Benin","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","200.902719","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","204","Benin","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","194.073683","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","204","Benin","6110","Value US$","23082","Total FDI inflows","2019","2019","millions","218.207872","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","204","Benin","6110","Value US$","23082","Total FDI inflows","2020","2020","millions","175.86377","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","060","Bermuda","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","82","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","060","Bermuda","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","-288.109271","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","060","Bermuda","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","95.416371","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","060","Bermuda","6110","Value US$","23082","Total FDI inflows","2019","2019","millions","4.389826","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","060","Bermuda","6110","Value US$","23082","Total FDI inflows","2020","2020","millions","114.253538","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","064","Bhutan","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","-33.915118","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","064","Bhutan","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","-9.385654","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","064","Bhutan","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","6.522392","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","064","Bhutan","6110","Value US$","23082","Total FDI inflows","2019","2019","millions","2.709358","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","064","Bhutan","6110","Value US$","23082","Total FDI inflows","2020","2020","millions","2.508058","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","068","Bolivia (Plurinational State of)","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","335.36553","X","Figure from international organizations","UNCTAD"
