Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FDI","Foreign Direct Investment (FDI)","044","Bahamas","6110","Value US$","23082","Total FDI inflows","2020","2020","millions","896.78392","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","044","Bahamas","6110","Value US$","23085","Total FDI outflows","2016","2016","millions","358.587408","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","044","Bahamas","6110","Value US$","23085","Total FDI outflows","2017","2017","millions","151.066","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","044","Bahamas","6110","Value US$","23085","Total FDI outflows","2018","2018","millions","117.328","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","044","Bahamas","6110","Value US$","23085","Total FDI outflows","2019","2019","millions","148.391","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","044","Bahamas","6110","Value US$","23085","Total FDI outflows","2020","2020","millions","156.738049","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","048","Bahrain","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","243.351064","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","048","Bahrain","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","1426.06383","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","048","Bahrain","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","1654.255319","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","048","Bahrain","6110","Value US$","23082","Total FDI inflows","2019","2019","millions","1501.329787","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","048","Bahrain","6110","Value US$","23082","Total FDI inflows","2020","2020","millions","1006.648936","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","048","Bahrain","6110","Value US$","23085","Total FDI outflows","2016","2016","millions","-880.053191","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","048","Bahrain","6110","Value US$","23085","Total FDI outflows","2017","2017","millions","228.989361","X","Figure from international organizations","UNCTAD"
