Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
IG,Government Expenditure,156,"China, mainland",6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,2825733.11,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,156,"China, mainland",6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,3004776.581,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,156,"China, mainland",6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,3338959.49,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,156,"China, mainland",6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,3457740.408,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,170,Colombia,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,87829.99819,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,170,Colombia,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,98297.42908,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,170,Colombia,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,103558.9846,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,170,Colombia,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,102080.5834,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,178,Congo,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,2777.184766,X,Figure from international organizations,Consolidated General Government Expenditure
IG,Government Expenditure,184,Cook Islands,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,117.136145,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,184,Cook Islands,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,103.913695,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,184,Cook Islands,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,143.429721,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,184,Cook Islands,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,133.051141,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,188,Costa Rica,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,17706.47135,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,188,Costa Rica,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,17067.71927,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,188,Costa Rica,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,19180.5552,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,188,Costa Rica,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,20494.44956,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,188,Costa Rica,6110,Value US$,23130,Total Expenditure (General Government),2020,2020,millions,20922.2629,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,191,Croatia,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,24489.34217,X,Figure from international organizations,Consolidated General Government Expenditure
IG,Government Expenditure,191,Croatia,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,25106.68358,X,Figure from international organizations,Consolidated General Government Expenditure
